YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES,TOTAL SALES,LOG_TOTAL_SALES,TRANSFER_RATIO
2020,1,RELIABLE CHURCHILL LLLP,89697,BOORDY RIESLING ORIOLE - 750ML,WINE,3.06,6.0,8.0,11.06,2.4898941912990393,1.7241379310344827
2020,1,E & J GALLO WINERY,89699,SOUVERAIN CHARD - 750ML,WINE,6.11,7.0,36.0,42.11,3.763754988759043,1.1251758087201125
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",89700,CLEAN SLATE RIES - 750ML,WINE,14.18,12.0,17.0,31.18,3.471345141564237,0.8563899868247694
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89702,BERINGER KNIGHTS CAB - 750ML,WINE,7.49,5.0,7.0,14.49,2.740194654428777,0.7067137809187279
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89710,BERINGER CAL CHEN/BLC - 750ML,WINE,1.06,1.0,6.0,7.0600000000000005,2.086913556518537,0.970873786407767
2020,1,CONSTELLATION BRANDS,89720,CLOS DU BOIS P/GRIG - 750ML,WINE,5.21,4.0,8.0,13.21,2.6539459421090092,0.8051529790660226
2020,1,E & J GALLO WINERY,89737,TURNING LEAF CAB - 750ML,WINE,4.79,6.0,21.0,25.79,3.2880286835565173,1.2089810017271156
2020,1,THE BROOKLYN BREWERY CORPORATION,8974,BROOKLYN LAGER 1/2K,KEGS,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89753,BERINGER WH/ZIN - 750ML,WINE,17.68,15.0,78.0,95.68,4.571406555835282,0.8565310492505354
2020,1,RELIABLE CHURCHILL LLLP,89759,BOORDY SYRAH PONIES - 750ML,WINE,0.8,1.0,4.0,4.8,1.7578579175523736,1.1111111111111112
2020,1,E & J GALLO WINERY,89796,TURNING LEAF MER - 750ML,WINE,3.17,2.0,17.0,20.17,3.0525850851467737,0.7194244604316546
2020,1,RELIABLE CHURCHILL LLLP,89797,BOORDY SEY/CH/VID ROCKFISH - 750ML,WINE,2.86,5.0,2.0,4.859999999999999,1.7681496035889213,1.5544041450777202
2020,1,CONSTELLATION BRANDS,89800,ARBOR MIST STRAWBERRY WH/ZIN - 750ML,WINE,0.0,0.0,17.0,17.0,2.8903717578961645,1.0
2020,1,E & J GALLO WINERY,89818,TURNING LEAF CHARD - 750ML,WINE,3.29,4.92,17.0,20.29,3.058237478905388,1.3799533799533799
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89850,BERINGER NAPA VLY CHARD - 750ML,WINE,1.74,0.0,1.0,2.74,1.3190856114264407,0.36496350364963503
2020,1,STELLAR IMPORTING CO LLC,89860,LOUKATOS MAVRODAPHNE OF PATRAS - 750ML,WINE,2.32,2.0,0.0,2.32,1.199964782928397,0.9036144578313253
2020,1,CONSTELLATION BRANDS,89869,VENDANGE S/BLC - 1.5L,WINE,10.26,7.0,1.0,11.26,2.506341930508065,0.7104795737122558
2020,1,CONSTELLATION BRANDS,89877,VENDANGE CAB - 1.5L,WINE,10.58,8.0,3.0,13.58,2.6796507265805123,0.7772020725388601
2020,1,CONSTELLATION BRANDS,89885,VENDANGE CHARD - 1.5L,WINE,26.76,26.0,13.0,39.760000000000005,3.707701208354524,0.9726224783861671
2020,1,CONSTELLATION BRANDS,89893,VENDANGE WH/ZIN - 1.5L,WINE,0.67,0.0,3.0,3.67,1.541159071680806,0.5988023952095809
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",89927,ROOT 1 CAB - 750ML,WINE,1.39,0.0,3.0,4.39,1.6845453849209058,0.4184100418410042
2020,1,RELIABLE CHURCHILL LLLP,89931,BOORDY ICON CHARD - 750ML,WINE,1.63,1.0,4.0,5.63,1.891604804197771,0.7604562737642586
2020,1,E & J GALLO WINERY,89999,MACMURRAY RANCH CC P/NOIR - 750ML,WINE,1.61,2.0,9.0,10.61,2.4518667957098,1.1494252873563218
2020,1,DIAGEO NORTH AMERICA INC,90000,SMIRNOFF TWISTED RASPBERRY 4/6NR - 12OZ,BEER,2.5,10.0,50.0,52.5,3.979681653901961,3.142857142857143
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,90010,VERDI SPRK PEACH MB NR - 750ML,BEER,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,INTERNATIONAL CELLARS LLC,90013,ALMAZA PILSNER 4/6NR - 11.2OZ,BEER,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,SIERRA NEVADA BREWING CO,90043,SIERRA NEVADA HOP BULLET DIPA 1/2 KG,KEGS,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,CROWN IMPORTS,90060,MODELO ESPECIAL CANS 12/CS - 24OZ,BEER,2.79,3.0,553.0,555.79,6.3221881490888165,1.0554089709762533
2020,1,INTERBALT PRODUCTS CORP,9008,BALTICA #5 GOLDEN LAGER NR 20/CS - 500ML,BEER,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,DIAGEO NORTH AMERICA INC,90093,SMIRNOFF TWISTED GREEN APPLE 4/6NR - 12OZ,BEER,4.5,7.0,131.0,135.5,4.916324614625014,1.4545454545454546
2020,1,ANHEUSER BUSCH INC,90110,SHOCK TOP BELGIUM WHITE 4/6NR - 12OZ,BEER,39.9,54.0,112.0,151.9,5.029784112935016,1.3447432762836187
2020,1,ANHEUSER BUSCH INC,90190,MICHELOB ULTRA 18PK CAN - 12OZ,BEER,6.0,8.0,416.0,422.0,6.0473721790462776,1.2857142857142858
2020,1,ANHEUSER BUSCH INC,90204,MICHELOB ULTRA 2/12 LNNR - 12OZ,BEER,135.5,127.0,829.5,965.0,6.873163834212518,0.9377289377289377
2020,1,HEINEKEN USA,90230,CERVESAS DE MEXICO 12PK NR - 12OZ,BEER,0.0,0.0,13.0,13.0,2.6390573296152584,1.0
2020,1,BOSTON BEER CORPORATION,90239,SAM ADAMS LT 4/6 LN - 12OZ,BEER,23.5,25.0,36.0,59.5,4.102643365036796,1.0612244897959184
2020,1,HEINEKEN USA,90240,DOS EQUIS LAGER 2/12-NR,BEER,26.45,31.0,175.0,201.45,5.31049294247817,1.1657559198542806
2020,1,DIAGEO NORTH AMERICA INC,90271,SMIRNOFF ICE NR 12/CS - 24OZ,BEER,0.0,0.0,96.0,96.0,4.574710978503383,1.0
2020,1,RELIABLE CHURCHILL LLLP,90328,PINKUS ALT NR 20/CS - 17OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ANHEUSER BUSCH INC,90333,MICHELOB ULTRA LIME CACTUS 4/6NR - 12OZ,BEER,1.75,0.0,0.0,1.75,1.0116009116784799,0.36363636363636365
2020,1,DOPS INC,90336,NORTH COAST SCRIMSHAW PILS 4/6NR - 12OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MARK ANTHONY BRANDS INC,90344,MIKES CRAN LEMONADE 4/6 NR - 11.2OZ,BEER,6.75,8.0,65.0,71.75,4.287028906051602,1.1612903225806452
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,90351,VERDI SPRKLITNI RASP NR 6/CS - 1.5L,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DOPS INC,90360,NORTH COAST OLD #38 STOUT 4/6NR - 12OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ANHEUSER BUSCH INC,90468,BUD LIGHT 30PK CAN,BEER,443.0,527.0,3227.0,3670.0,8.208219383496834,1.1891891891891893
2020,1,ANHEUSER BUSCH INC,90565,BUSCH 30PK CAN - 12OZ,BEER,12.0,15.0,639.97,651.97,6.4815311864140295,1.2307692307692308
2020,1,ANHEUSER BUSCH INC,90573,BUSCH LT 30PK CAN - 12OZ,BEER,13.0,11.0,293.97,306.97,5.730002375632231,0.8571428571428571
2020,1,MILLER BREWING COMPANY,90581,MILLER HIGH LIFE 30PK CAN - 12OZ,BEER,37.0,49.0,542.0,579.0,6.363028103540465,1.3157894736842106
2020,1,MILLER BREWING COMPANY,90590,MILLER LITE 30PK CAN - 12OZ,BEER,382.0,405.0,4384.5,4766.5,8.469577337474574,1.0600522193211488
2020,1,MILLER BREWING COMPANY,90603,MILLER GEN DRAFT 30PK CAN - 12OZ,BEER,0.0,0.0,165.0,165.0,5.111987788356544,1.0
2020,1,MILLER BREWING COMPANY,90611,ICEHOUSE 30PK CAN - 12OZ,BEER,0.0,0.0,319.0,319.0,5.768320995793772,1.0
2020,1,ALLAGASH BREWING COMPANY,90751,ALLAGASH WHITE 6/4 NR - 12OZ,BEER,23.43,26.0,86.0,109.43,4.7043818360590395,1.1051985264019648
2020,1,DOPS INC,90760,CHIMAY PREMIERE RED CAP NR - 25.4OZ,BEER,0.16,0.0,2.0,2.16,1.1505720275988207,0.8620689655172414
2020,1,MILLER BREWING COMPANY,90832,COORS LT 18PK LNNR - 12OZ,BEER,0.0,0.0,284.0,284.0,5.652489180268651,1.0
2020,1,ANHEUSER BUSCH INC,90840,KING COBRA 12/40OZ NR - 40OZ,BEER,0.0,0.0,20.0,20.0,3.044522437723423,1.0
2020,1,ANHEUSER BUSCH INC,90867,BUD ICE 30PK CAN - 12OZ,BEER,0.0,0.0,286.0,286.0,5.659482215759621,1.0
2020,1,DOPS INC,90883,NORTH COAST OLD RASPUTIN STOUT 4/6NR - 12OZ,BEER,1.01,0.0,9.0,10.01,2.3988039507345884,0.49751243781094534
2020,1,HEINEKEN USA,90905,HEINEKEN 12/24.0Z CAN - 24OZ,BEER,15.73,16.0,867.58,883.3100000000001,6.784807679897259,1.0161386730424387
2020,1,MILLER BREWING COMPANY,90921,MILLER LITE 18PK LNNR - 12OZ,BEER,0.0,0.0,969.0,969.0,6.877296071497429,1.0
2020,1,LEGENDS LTD,90972,OKOCIM OK NR 20/CS - 16.9OZ,BEER,0.35,0.0,11.0,11.35,2.513656063073986,0.7407407407407407
2020,1,ANHEUSER BUSCH INC,91030,BUD 18PK CAN - 12OZ,BEER,0.0,0.0,1415.0,1415.0,7.255591274253665,1.0
2020,1,ANHEUSER BUSCH INC,91049,BUD LIGHT 18PK 12OZ CAN,BEER,0.0,0.0,2040.0,2040.0,7.621195162809845,1.0
2020,1,MILLER BREWING COMPANY,91065,MICKEYS MALT 2/12 CAN - 12OZ,BEER,0.0,0.0,187.0,187.0,5.236441962829949,1.0
2020,1,MILLER BREWING COMPANY,91081,COORS LT 12/24OZ CAN - 24OZ,BEER,0.0,0.0,512.92,512.92,6.242067611318342,1.0
2020,1,MILLER BREWING COMPANY,91090,COORS LT 18PK CAN - 12OZ,BEER,0.0,0.0,1895.0,1895.0,7.547501682814967,1.0
2020,1,MILLER BREWING COMPANY,91138,COORS LT 2/12 CAN - 12OZ,BEER,7.0,6.0,1334.5,1341.5,7.20228882638302,0.875
2020,1,MILLER BREWING COMPANY,91170,COORS LT 30PK CAN - 12OZ,BEER,214.0,233.0,2667.8,2881.8,7.966517323050286,1.0883720930232559
2020,1,MILLER BREWING COMPANY,91189,COORS 30PK CAN - 12OZ,BEER,53.0,51.0,241.0,294.0,5.68697535633982,0.9629629629629629
2020,1,ANHEUSER BUSCH INC,91197,NATURAL ICE 2/12 CAN - 12OZ,BEER,0.0,0.0,171.0,171.0,5.147494476813453,1.0
2020,1,ANHEUSER BUSCH INC,91219,BUSCH NA 4/6 CAN - 12OZ,NON-ALCOHOL,7.0,3.0,56.0,63.0,4.1588830833596715,0.5
2020,1,ANHEUSER BUSCH INC,91243,NATURAL LT 2/12 CAN - 12OZ,BEER,5.0,5.0,302.0,307.0,5.730099782973574,1.0
2020,1,ANHEUSER BUSCH INC,91278,BUD LIGHT 2/12 CAN,BEER,16.0,22.0,1113.0,1129.0,7.029972911706386,1.3529411764705883
2020,1,DOPS INC,91332,CHIMAY CING CENTS WH CAP 4/6NR - 11.2OZ,BEER,0.04,0.0,4.0,4.04,1.6174060820832772,0.9615384615384615
2020,1,ANHEUSER BUSCH INC,91375,PRESIDENTE 2/12 NR - 12OZ,BEER,0.0,0.0,66.5,66.5,4.212127597878484,1.0
2020,1,BOSTON BEER CORPORATION,91502,DOGFISH HEAD WORLD WIDE ST 6/4NR - 12OZ,BEER,2.97,2.0,1.0,3.97,1.6034198401085376,0.7556675062972292
2020,1,MILLER BREWING COMPANY,91510,MILLER HIGH LIFE 2/12 CAN - 12OZ,BEER,0.0,0.0,416.0,416.0,6.0330862217988015,1.0
2020,1,DOPS INC,91561,ST PETERS CREAM STOUT NR 12/CS - 500ML,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ANHEUSER BUSCH INC,91596,MICHELOB ULTRA 1/2K,KEGS,0.0,0.0,37.0,37.0,3.6375861597263857,1.0
2020,1,ANHEUSER BUSCH INC,91618,PRESIDENTE 4/6 NR - 12OZ,BEER,14.25,14.0,119.0,133.25,4.899703733388974,0.9836065573770492
2020,1,MILLER BREWING COMPANY,91669,MILLER LITE 2/12 CAN - 12OZ,BEER,36.0,38.0,2436.0,2472.0,7.813187267521416,1.054054054054054
2020,1,PABST BREWING CO,91693,PABST 2/12 CAN - 12OZ,BEER,3.0,4.0,364.0,367.0,5.908082938168931,1.25
2020,1,ANHEUSER BUSCH INC,91723,BUSCH 2/12 CAN - 12OZ,BEER,0.0,0.0,195.46,195.46,5.280458848246724,1.0
2020,1,INTERBALT PRODUCTS CORP,91731,BALTIKA #6 PALE ALE NR 20/CS - 16.9OZ,BEER,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,ANHEUSER BUSCH INC,91758,BUSCH LT 2/12 CAN - 12OZ,BEER,0.0,0.0,57.0,57.0,4.060443010546419,1.0
2020,1,PABST BREWING CO,91820,SCHLITZ CLASSIC 2/12 CAN - 12OZ,BEER,8.0,8.0,21.0,29.0,3.4011973816621555,1.0
2020,1,ANHEUSER BUSCH INC,91855,BUD ICE 2/12 CAN - 12OZ,BEER,0.0,0.0,41.0,41.0,3.7376696182833684,1.0
2020,1,MILLER BREWING COMPANY,91952,MILLER LITE 18PK CAN - 12OZ,BEER,4.0,7.0,2900.0,2904.0,7.974188669286011,1.6
2020,1,MILLER BREWING COMPANY,91960,MILLER LITE 12/24OZ CAN - 24OZ,BEER,0.0,0.0,628.92,628.92,6.445592827195427,1.0
2020,1,ANHEUSER BUSCH INC,91979,BUD 2/12 CAN - 12OZ,BEER,14.5,17.0,1004.5,1019.0,6.927557906278317,1.1612903225806452
2020,1,YUENGLING BREWERY,91987,YUENGLING LAGER 2/12 CAN - 12OZ,BEER,35.0,33.0,685.0,720.0,6.580639137284949,0.9444444444444444
2020,1,MILLER BREWING COMPANY,92037,MILLER GEN DRAFT 2/12 CAN - 12OZ,BEER,0.0,2.0,66.5,66.5,4.212127597878484,3.0
2020,1,ANHEUSER BUSCH INC,92061,O'DOULS NA 4/6 CAN - 12OZ,NON-ALCOHOL,3.25,3.0,22.0,25.25,3.2676659890376327,0.9411764705882353
2020,1,SAZERAC CO,92140,FIREBALL CINNAMON WHISKY PET - 1.75L,LIQUOR,2.2,0.0,0.0,2.2,1.1631508098056809,0.3125
2020,1,WASHBURN WINE CO,92142,GULDEN DRAAK STEENBERGE 4/6NR - 11.2OZ,BEER,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,WASHBURN WINE CO,92193,BELGIAN SAMPLER 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,PABST BREWING CO,92207,SCHLITZ MALT 12/24OZ CAN - 24OZ,BEER,0.0,0.0,172.92,172.92,5.1585954233728994,1.0
2020,1,PABST BREWING CO,92215,SCHLITZ RED BULL 12/24OZ CAN - 24OZ,BEER,0.0,0.0,120.92,120.92,4.803365091938336,1.0
2020,1,MILLER BREWING COMPANY,92223,STEEL RESERVE 12/24OZ CAN - 24OZ,BEER,0.0,0.0,827.58,827.58,6.719713392253277,1.0
2020,1,MILLER BREWING COMPANY,92320,MILLER LITE 4/6 16OZ CAN,BEER,0.0,0.0,209.75,209.75,5.350672596881965,1.0
2020,1,BOSTON BEER CORPORATION,92452,SAM ADAMS COLD SNAP 4/6 NR,BEER,39.75,42.0,239.0,278.75,5.633896347192034,1.0552147239263803
2020,1,MASS BAY BREWING CO,92568,HARPOON IPA 4/6 NR - 12OZ,BEER,22.0,29.0,58.0,80.0,4.394449154672439,1.3043478260869565
2020,1,ANHEUSER BUSCH INC,92630,BUD ICE 4/6 LNNR - 12OZ,BEER,0.0,0.0,33.0,33.0,3.5263605246161616,1.0
2020,1,MASS BAY BREWING CO,92649,HARPOON WINTER WARMER 4/6NR - 12OZ,BEER,0.12,0.0,0.0,0.12,0.11332868530700317,0.8928571428571428
2020,1,MILLER BREWING COMPANY,92657,ICEHOUSE 4/6 LNNR - 12OZ,BEER,0.0,0.0,63.0,63.0,4.1588830833596715,1.0
2020,1,MILLER BREWING COMPANY,92690,MILLER LITE LOOSE CAN - 12OZ,BEER,0.0,0.0,130.0,130.0,4.875197323201151,1.0
2020,1,THE BROOKLYN BREWERY CORPORATION,92746,BROOKLYN PILSNER 4/6NR - 12OZ,BEER,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,BOSTON BEER CORPORATION,92851,SAM ADAMS WINTER CLASSICS 12PK NR,BEER,19.0,0.0,1.0,20.0,3.044522437723423,0.05
2020,1,MILLER BREWING COMPANY,92886,COORS LT 2/12 LNNR - 12OZ,BEER,26.16,32.0,747.0,773.16,6.651778570572687,1.215022091310751
2020,1,LEGENDS LTD,92916,KOSTRITZER BLACK BEER 4/6NR - 12OZ,BEER,0.5,0.0,4.0,4.5,1.7047480922384253,0.6666666666666666
2020,1,LEGENDS LTD,92932,ERDINGER WEISS 4/6 NR - 12OZ,BEER,0.0,0.0,8.0,8.0,2.1972245773362196,1.0
2020,1,BOSTON BEER CORPORATION,92991,SAM ADAMS CHERRY WHEAT 4/6 LN - 12OZ,BEER,3.62,7.0,82.0,85.62,4.46153073578648,1.7316017316017316
2020,1,DOPS INC,93017,ANDERSON BOONT AMBER ALE 4/6NR - 12OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DIAGEO NORTH AMERICA INC,93025,SMITHWICKS 1/2K,KEGS,0.0,0.0,41.0,41.0,3.7376696182833684,1.0
2020,1,THE BROOKLYN BREWERY CORPORATION,93122,BROOKLYN BROWN ALE 4/6 NR - 12OZ,BEER,0.54,0.0,6.0,6.54,2.020222182019865,0.6493506493506493
2020,1,LABATT USA OPERATING CO LLC,93190,JW DUNDEE HONEY LAGER 4/6 LNNR - 12OZ,BEER,39.25,37.0,26.0,65.25,4.193435464866331,0.9440993788819876
2020,1,SIERRA NEVADA BREWING CO,93211,SIERRA NEVADA CELEBRATION 4/6NR - 12OZ,BEER,13.75,0.0,0.0,13.75,2.691243082785829,0.06779661016949153
2020,1,VICTORY BREWING COMPANY LLC,93289,VICTORY HOP DEVIL IPA 4/6 NR,BEER,2.5,0.0,17.0,19.5,3.0204248861443626,0.2857142857142857
2020,1,INTERBALT PRODUCTS CORP,93311,BALTIKA ZIGULEVSKOY 5/4NR - 16.9OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ALLAGASH BREWING COMPANY,93324,ALLAGASH TRIPLE 6/4 NR - 12OZ,BEER,0.17,0.0,29.0,29.17,3.40684805317097,0.8547008547008548
2020,1,LEGENDS LTD,9342,REISSDORF KOELSCH LOOSE NR - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,93429,FULLERS ESB 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,VICTORY BREWING COMPANY LLC,93432,VICTORY PRIMA PILS 4/6 NR,BEER,0.0,0.0,13.0,13.0,2.6390573296152584,1.0
2020,1,TROEGS BREWING COMPANY,93455,TROEGS NUGGET NECTAR 4/6 NR,BEER,4.0,33.0,180.0,184.0,5.220355825078324,6.8
2020,1,LEGENDS LTD,93464,OSKAR BLUES OLD CHUB 4/6NR - 12OZ,BEER,1.0,1.0,11.0,12.0,2.5649493574615367,1.0
2020,1,ANHEUSER BUSCH INC,93467,MICHELOB 2/12 LNNR - 12OZ,BEER,0.0,0.0,55.0,55.0,4.02535169073515,1.0
2020,1,ANHEUSER BUSCH INC,93475,MICHELOB LT 2/12 LNNR - 12OZ,BEER,0.0,0.0,37.0,37.0,3.6375861597263857,1.0
2020,1,LEGENDS LTD,93491,XINGU 4/6NR - 12OZ,BEER,0.5,0.0,7.75,8.25,2.224623551524334,0.6666666666666666
2020,1,VICTORY BREWING COMPANY LLC,9350,VICTORY HELLES LAGER 4/6 NR,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,BOSTON BEER CORPORATION,93505,SAM ADAMS WINTERLAGER 4/6 LN - 12OZ,BEER,0.04,0.0,1.0,1.04,0.712949807856125,0.9615384615384615
2020,1,MILLER BREWING COMPANY,93513,MICKEYS MALT 4/6 NR - 12OZ,BEER,0.0,0.0,207.0,207.0,5.337538079701318,1.0
2020,1,ANHEUSER BUSCH INC,93521,BUD LIGHT 4/6 NR,BEER,0.0,0.0,1161.0,1161.0,7.057897937411856,1.0
2020,1,DOPS INC,93533,GOUDEN CAROLUS CLASSIC 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ANHEUSER BUSCH INC,93548,BUD 4/6 LNNR - 12OZ,BEER,1.0,0.0,693.0,694.0,6.543911845564792,0.5
2020,1,MILLER BREWING COMPANY,93572,MILLER HIGH LIFE 4/6 LNNR - 12OZ,BEER,0.0,0.0,265.0,265.0,5.583496308781699,1.0
2020,1,MILLER BREWING COMPANY,93602,MILLER HIGH LIFE 2/12 LNNR - 12OZ,BEER,6.0,7.0,478.5,484.5,6.18517928773138,1.1428571428571428
2020,1,DIAGEO NORTH AMERICA INC,93742,SMIRNOFF ICE TRIP BLK 4/6 NR - 12OZ,BEER,2.25,3.0,34.0,36.25,3.6176519448255684,1.2307692307692308
2020,1,MILLER BREWING COMPANY,93750,KILLIANS 4/6 NR - 12OZ,BEER,6.75,5.0,82.0,88.75,4.497028027368389,0.7741935483870968
2020,1,BOSTON BEER CORPORATION,93769,SAM ADAMS BOSTON ALE 4/6NR - 12OZ,BEER,19.7,0.0,0.0,19.7,3.0301337002713233,0.04830917874396135
2020,1,LEGENDS LTD,9377,ST.BERNARDUS ABT NR LOOSE - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,BOSTON BEER CORPORATION,93785,SAM ADAMS BOSTON LAGER 4/6 LN - 12OZ,BEER,123.25,126.0,441.0,564.25,6.337268111158079,1.0221327967806841
2020,1,ANHEUSER BUSCH INC,93815,ROLLING ROCK 2/12 LN - 12OZ,BEER,1.0,2.0,140.5,141.5,4.959341999708705,1.5
2020,1,SIERRA NEVADA BREWING CO,93823,SIERRA NEVADA CELEBRATION 1/2K,KEGS,0.0,0.0,7.0,7.0,2.0794415416798357,1.0
2020,1,LEGENDS LTD,9385,ST. BERNARDUS ABT NR - 25.4OZ,BEER,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,BOSTON BEER CORPORATION,93890,DOGFISH HEAD 60 MIN IPA 1/2K,KEGS,0.0,0.0,72.0,72.0,4.290459441148391,1.0
2020,1,ANHEUSER BUSCH INC,93904,ROLLING ROCK 4/6 LN - 12OZ,BEER,1.0,0.0,139.0,140.0,4.948759890378168,0.5
2020,1,BOSTON BEER CORPORATION,94005,SAM ADAMS OCTOBERFEST 4/6 LN - 12OZ,BEER,1.0,0.0,0.0,1.0,0.6931471805599453,0.5
2020,1,BOSTON BEER CORPORATION,94048,SAM ADAMS SPRING VARIETY  2/12 NR,BEER,0.5,24.0,246.0,246.5,5.511410582008745,16.666666666666668
2020,1,MILLER BREWING COMPANY,94072,COORS 4/6 LNNR - 12OZ,BEER,0.0,0.0,83.0,83.0,4.430816798843313,1.0
2020,1,MILLER BREWING COMPANY,94080,COORS LT 4/6 LNNR - 12OZ,BEER,1.0,2.0,677.96,678.96,6.522033972910569,1.5
2020,1,INTERBALT PRODUCTS CORP,94099,BALTIKA #3 CLASSIC NR 20/CS - 16.9OZ,BEER,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,INTERBALT PRODUCTS CORP,94102,BALTIKA #9 EXTRA NR 20/CS - 16.9OZ,BEER,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,INTERBALT PRODUCTS CORP,94145,BALTIKA #4 DARK NR 20/CS - 16.9OZ,BEER,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,DOPS INC,9415,LUCIFER GOLDEN ALE NR - 25.4OZ,BEER,0.0,0.0,0.0,0.0,0.0,1.0
2020,1,ANHEUSER BUSCH INC,94153,HURRICANE-40 OZ NR (12/CASE) - 40OZ,BEER,0.0,0.0,30.0,30.0,3.4339872044851463,1.0
2020,1,MILLER BREWING COMPANY,94161,MILLER GEN DRAFT 4/6 LNNR - 12OZ,BEER,12.0,11.0,100.0,112.0,4.727387818712341,0.9230769230769231
2020,1,MILLER BREWING COMPANY,94170,MILLER LITE 4/6 LNNR - 12OZ,BEER,0.0,0.0,1277.0,1277.0,7.15305163493748,1.0
2020,1,ST KILLIAN IMPORTING CO INC,94188,KRONENBOURG 4/6 NR - 12OZ,BEER,12.0,20.0,49.0,61.0,4.127134385045092,1.6153846153846154
2020,1,MILLER BREWING COMPANY,94242,KEYSTONE ICE 12/24OZ CAN - 24OZ,BEER,0.0,0.0,652.92,652.92,6.482985019815967,1.0
2020,1,DIAGEO NORTH AMERICA INC,94250,SMIRNOFF ICE 4/6 NR - 12OZ,BEER,75.45,100.0,425.0,500.45,6.217503901534218,1.3211249182472204
2020,1,LEGENDS LTD,94269,ANCHOR STEAM 4/6 NR - 12OZ,BEER,9.33,10.0,32.0,41.33,3.745496054532832,1.0648596321393997
2020,1,LEGENDS LTD,94277,ANCHOR PORTER 4/6 NR - 12OZ,BEER,1.75,1.0,10.0,11.75,2.545531271604435,0.7272727272727273
2020,1,ANHEUSER BUSCH INC,94293,O'DOULS AMBER NA 4/6 LNNR - 12OZ,NON-ALCOHOL,20.25,16.0,55.0,75.25,4.334017415487521,0.8
2020,1,LEGENDS LTD,9431,ST. BERNARDUS PRIOR 8 NR LOOSE - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MILLER BREWING COMPANY,94323,MOLSON CANADIAN 2/12 LNNR - 12OZ,BEER,2.5,5.0,109.0,111.5,4.722953221644475,1.7142857142857142
2020,1,DIAGEO NORTH AMERICA INC,94331,SMIRNOFF ICE 2/12 NR - 12OZ,BEER,3.0,5.0,86.0,89.0,4.499809670330265,1.5
2020,1,MILLER BREWING COMPANY,94340,SHARPS NA 4/6 LNNR - 12OZ,NON-ALCOHOL,5.5,8.0,13.0,18.5,2.970414465569701,1.3846153846153846
2020,1,ANHEUSER BUSCH INC,94366,O'DOULS NA 4/6 LNNR - 12OZ,NON-ALCOHOL,30.25,31.0,146.0,176.25,5.177561165412237,1.024
2020,1,SIERRA NEVADA BREWING CO,94390,SIERRA NEVADA PALE ALE 4/6 NR - 12OZ,BEER,100.33,105.0,443.0,543.33,6.299555680584891,1.046087042336919
2020,1,THE BROOKLYN BREWERY CORPORATION,94420,BROOKLYN LAGER 4/6 NR - 12OZ,BEER,19.04,22.0,65.0,84.03999999999999,4.443121734033692,1.1477045908183634
